TX ID,Product,Quantity,Unit Price,Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value
TX501887,Bikinis,12,68.6,823.2,10-Mar-25,13-Mar-25,F,App,5,California,San Diego County,3,11,Female
TX501888,Sandals,14,36.4,509.6,10-Mar-25,12-Mar-25,F,App,3,California,San Mateo County,2,11,Female
TX501889,Sunglasses,5,67.6,338,11-Mar-25,14-Mar-25,F,Partner App,3,California,San Mateo County,3,11,Female
TX501890,Crop Tops,1,46.3,46.3,11-Mar-25,12-Mar-25,M,Target.com,4,California,San Mateo County,1,11,Male
TX501891,Tank Tops,3,124.2,372.6,11-Mar-25,13-Mar-25,F,Website,5,California,Santa Clara County,2,11,Female
TX501892,Bikinis,2,37,74,11-Mar-25,17-Mar-25,M,App,4,California,Santa Clara County,6,11,Male
TX501893,Sandals,1,41.8,41.8,11-Mar-25,12-Mar-25,M,Target.com,4,California,Sutter County,1,11,Male
TX501894,Sundresses,2,57.2,114.4,11-Mar-25,13-Mar-25,M,Target.com,3,California,Tulare County,2,11,Male
TX501895,Jeans,2,47.1,94.2,11-Mar-25,13-Mar-25,F,App,2,California,Tulare County,2,11,Female
TX501896,Sandals,3,86.4,259.2,11-Mar-25,12-Mar-25,M,Target.com,3,California,Tuolumne County,1,11,Male
TX501897,Jeans,5,105,525,11-Mar-25,14-Mar-25,M,App,4,California,Ventura County,3,11,Male
TX501898,Leggings,1,33,33,11-Mar-25,14-Mar-25,M,Partner App,4,California,Alameda County,3,11,Male
TX501899,Jeans,5,106.6,533,11-Mar-25,24-Mar-25,F,Target.com,4,California,Contra Costa County,13,11,Female
TX501900,Bikinis,32,26.8,857.6,11-Mar-25,12-Mar-25,F,Target.com,4,California,Contra Costa County,1,11,Female
TX501901,Pajama Sets,5,25.8,129,11-Mar-25,11-Mar-25,F,Website,5,California,Los Angeles County,0,11,Female
TX501902,Sneakers,3,217,651,11-Mar-25,12-Mar-25,F,Website,3,California,Los Angeles County,1,11,Female
TX501903,Sneakers,2,97.3,194.6,11-Mar-25,12-Mar-25,M,Target.com,2,California,Los Angeles County,1,11,Male
TX501904,Tank Tops,1,49.8,49.8,11-Mar-25,12-Mar-25,F,App,4,California,Los Angeles County,1,11,Female
TX501905,Casual Dresses,5,32.6,163,11-Mar-25,12-Mar-25,F,App,4,California,Los Angeles County,1,11,Female
TX501906,Sundresses,2,40.1,80.2,11-Mar-25,14-Mar-25,M,Website,5,California,Los Angeles County,3,11,Male
TX501907,Bikinis,2,49.4,98.8,11-Mar-25,13-Mar-25,M,Website,4,California,Los Angeles County,2,11,Male
TX501908,Sneakers,1,67.3,67.3,11-Mar-25,12-Mar-25,F,App,5,California,Los Angeles County,1,11,Female
TX501909,Leggings,4,44.5,178,11-Mar-25,14-Mar-25,,Website,4,California,Los Angeles County,3,11,Unknown
TX501910,Jeans,11,111.1,1222.1,11-Mar-25,12-Mar-25,F,Partner App,4,California,Los Angeles County,1,11,Female
TX501911,T-Shirts,3,19.7,59.1,11-Mar-25,12-Mar-25,F,Partner App,2,California,Los Angeles County,1,11,Female
TX501912,Tank Tops,1,40.3,40.3,11-Mar-25,12-Mar-25,O,Website,4,California,Los Angeles County,1,11,Other
TX501913,Jeans,2,108.8,217.6,11-Mar-25,16-Mar-25,M,App,5,California,Sacramento County,5,11,Male
TX501914,T-Shirts,3,48.2,144.6,11-Mar-25,16-Mar-25,F,Partner App,4,California,San Bernardino County,5,11,Female
TX501915,Sneakers,3,104.7,314.1,11-Mar-25,13-Mar-25,F,App,3,California,San Bernardino County,2,11,Female
TX501916,Tank Tops,2,80.6,161.2,11-Mar-25,11-Mar-25,F,Website,4,California,San Diego County,0,11,Female
TX501917,Jeans,1,65.5,65.5,11-Mar-25,13-Mar-25,O,Website,4,California,San Diego County,2,11,Other
TX501918,Sundresses,3,61.4,184.2,11-Mar-25,13-Mar-25,F,Partner App,5,California,San Diego County,2,11,Female
TX501919,Shorts,1,12.5,12.5,12-Mar-25,15-Mar-25,F,App,3,California,San Diego County,3,11,Female
TX501920,Graphic Tees,4,35.1,140.4,12-Mar-25,13-Mar-25,M,Target.com,3,California,San Francisco,1,11,Male
TX501921,Sandals,2,55.7,111.4,12-Mar-25,13-Mar-25,M,App,3,California,San Joaquin County,1,11,Male
TX501922,Hoodies & Sweatshirts,2,57.7,115.4,12-Mar-25,14-Mar-25,M,Partner App,3,California,San Mateo County,2,11,Male
TX501923,Sneakers,6,85.7,514.2,12-Mar-25,13-Mar-25,M,Instagram,5,California,San Mateo County,1,11,Male
TX501924,Sneakers,3,86.9,260.7,12-Mar-25,14-Mar-25,F,Website,4,California,Santa Clara County,2,11,Female
TX501925,Leggings,2,46.4,92.8,12-Mar-25,15-Mar-25,F,Partner App,4,California,Santa Clara County,3,11,Female
TX501926,Sandals,3,25.4,76.2,12-Mar-25,12-Mar-25,F,Target.com,5,California,Sonoma County,0,11,Female
TX501927,Bikinis,3,47.8,143.4,12-Mar-25,12-Mar-25,,Target.com,5,California,Stanislaus County,0,11,Unknown
TX501928,T-Shirts,19,18.4,349.6,12-Mar-25,14-Mar-25,O,Target.com,4,California,Tulare County,2,11,Other
TX501929,Casual Dresses,3,65.5,196.5,12-Mar-25,20-Mar-25,F,App,4,California,Alameda County,8,11,Female
TX501930,Bikinis,2,50.6,101.2,12-Mar-25,15-Mar-25,M,Target.com,2,California,Alameda County,3,11,Male
TX501931,Workout Tops,5,69,345,12-Mar-25,16-Mar-25,M,Instagram,4,California,Alameda County,4,11,Male
TX501932,Sundresses,8,51.1,408.8,12-Mar-25,14-Mar-25,F,App,4,California,Contra Costa County,2,11,Female
TX501933,Sundresses,1,36.1,36.1,12-Mar-25,13-Mar-25,F,App,5,California,Kings County,1,11,Female
TX501934,Baseball Caps,1,18.7,18.7,12-Mar-25,13-Mar-25,M,App,4,California,Los Angeles County,1,11,Male
TX501935,Pajama Sets,1,30.1,30.1,12-Mar-25,15-Mar-25,F,Instagram,3,California,Los Angeles County,3,11,Female
TX501936,T-Shirts,1,16.3,16.3,12-Mar-25,13-Mar-25,M,Instagram,4,California,Los Angeles County,1,11,Male
TX501937,Tank Tops,3,63.8,191.4,12-Mar-25,17-Mar-25,F,Target.com,3,California,Los Angeles County,5,11,Female
TX501938,Tank Tops,7,73.9,517.3,12-Mar-25,12-Mar-25,F,App,3,California,Los Angeles County,0,11,Female
TX501939,Shorts,2,20.2,40.4,12-Mar-25,13-Mar-25,M,App,3,California,Los Angeles County,1,11,Male
TX501940,Maxi Dresses,11,29.5,324.5,12-Mar-25,13-Mar-25,M,App,4,California,Los Angeles County,1,11,Male
TX501941,Crop Tops,7,37.9,265.3,12-Mar-25,13-Mar-25,M,Website,4,California,Los Angeles County,1,11,Male
TX501942,Sneakers,1,56.5,56.5,12-Mar-25,13-Mar-25,F,Target.com,3,California,Los Angeles County,1,11,Female
TX501943,Sneakers,2,66.9,133.8,12-Mar-25,18-Mar-25,M,Website,2,California,Orange County,6,11,Male
TX501944,Sneakers,5,51.9,259.5,12-Mar-25,15-Mar-25,M,Website,4,California,San Bernardino County,3,11,Male
TX501945,Sneakers,2,75.6,151.2,12-Mar-25,15-Mar-25,M,Website,4,California,San Diego County,3,11,Male
TX501946,Casual Dresses,6,47.3,283.8,12-Mar-25,23-Mar-25,M,App,4,California,San Diego County,11,11,Male
TX501947,Graphic Tees,1,20.6,20.6,12-Mar-25,13-Mar-25,,App,3,California,San Diego County,1,11,Unknown
TX501948,Jeans,3,49.7,149.1,12-Mar-25,14-Mar-25,M,App,3,California,San Diego County,2,11,Male
TX501949,Workout Tops,1,37.9,37.9,12-Mar-25,14-Mar-25,F,App,4,California,San Diego County,2,11,Female
TX501950,Tote Bags,15,32,480,12-Mar-25,14-Mar-25,F,Partner App,4,California,Santa Clara County,2,11,Female
TX501951,Bikinis,18,38.5,693,13-Mar-25,14-Mar-25,M,App,5,California,Santa Clara County,1,11,Male
TX501952,Shorts,4,11.7,46.8,13-Mar-25,15-Mar-25,F,Website,4,California,Tulare County,2,11,Female
TX501953,Workout Tops,6,83.8,502.8,13-Mar-25,14-Mar-25,M,App,4,California,Alameda County,1,11,Male
TX501954,Shorts,7,14,98,13-Mar-25,16-Mar-25,M,App,3,California,Kern County,3,11,Male
TX501955,Sunglasses,4,77.3,309.2,13-Mar-25,15-Mar-25,F,Partner App,5,California,Los Angeles County,2,11,Female
TX501956,Sneakers,2,76.9,153.8,13-Mar-25,17-Mar-25,F,App,3,California,Los Angeles County,4,11,Female
TX501957,Tank Tops,1,48,48,13-Mar-25,15-Mar-25,F,Website,5,California,Los Angeles County,2,11,Female
TX501958,Sneakers,1,94.5,94.5,13-Mar-25,16-Mar-25,M,Website,3,California,Los Angeles County,3,11,Male
TX501959,Bikinis,3,58.4,175.2,13-Mar-25,15-Mar-25,F,Website,5,California,Los Angeles County,2,11,Female
TX501960,Hoodies & Sweatshirts,13,42.2,548.6,13-Mar-25,13-Mar-25,M,App,4,California,Orange County,0,11,Male
TX501961,Jeans,2,152.2,304.4,13-Mar-25,14-Mar-25,M,Partner App,3,California,Orange County,1,11,Male
TX501962,Jeans,24,72,1728,13-Mar-25,14-Mar-25,M,App,3,California,Sacramento County,1,11,Male
TX501963,Tank Tops,23,70.9,1630.7,13-Mar-25,14-Mar-25,F,Target.com,4,California,San Diego County,1,11,Female
TX501964,Sneakers,2,53.7,107.4,13-Mar-25,14-Mar-25,M,Target.com,5,California,San Diego County,1,11,Male
TX501965,Sundresses,4,42.9,171.6,13-Mar-25,14-Mar-25,F,Target.com,2,California,San Mateo County,1,11,Female
TX501966,Sneakers,7,107.5,752.5,13-Mar-25,14-Mar-25,M,Website,4,California,Santa Clara County,1,11,Male
TX501967,Pajama Sets,16,21.5,344,13-Mar-25,14-Mar-25,M,Website,3,California,Santa Cruz County,1,11,Male
TX501968,Workout Tops,5,85.3,426.5,13-Mar-25,15-Mar-25,F,Instagram,4,California,Sonoma County,2,11,Female
TX501969,Hoodies & Sweatshirts,5,80.8,404,13-Mar-25,21-Mar-25,O,Website,3,California,Stanislaus County,8,11,Other
TX501970,Sneakers,3,123.1,369.3,13-Mar-25,15-Mar-25,,Target.com,4,California,Alameda County,2,11,Unknown
TX501971,T-Shirts,2,36.9,73.8,13-Mar-25,15-Mar-25,F,Target.com,2,California,Butte County,2,11,Female
TX501972,Maxi Dresses,5,40,200,13-Mar-25,14-Mar-25,M,App,4,California,Contra Costa County,1,11,Male
TX501973,Jeans,3,55.5,166.5,13-Mar-25,14-Mar-25,M,Partner App,5,California,Contra Costa County,1,11,Male
TX501974,Shorts,4,20.5,82,13-Mar-25,17-Mar-25,F,Partner App,4,California,Contra Costa County,4,11,Female
TX501975,Leggings,4,50.1,200.4,13-Mar-25,14-Mar-25,F,Partner App,4,California,Contra Costa County,1,11,Female
TX501976,Sundresses,1,35.9,35.9,13-Mar-25,15-Mar-25,M,Website,5,California,Contra Costa County,2,11,Male
TX501977,Tote Bags,4,29.4,117.6,14-Mar-25,15-Mar-25,M,Target.com,5,California,Imperial County,1,11,Male
TX501978,T-Shirts,5,29.1,145.5,14-Mar-25,22-Mar-25,O,Target.com,3,California,Imperial County,8,11,Other
TX501979,T-Shirts,3,33.5,100.5,14-Mar-25,26-Mar-25,M,App,5,California,Kern County,12,11,Male
TX501980,Graphic Tees,10,36,360,14-Mar-25,14-Mar-25,M,Instagram,5,California,Los Angeles County,0,11,Male
TX501981,Sunglasses,3,57.3,171.9,14-Mar-25,18-Mar-25,F,App,5,California,Los Angeles County,4,11,Female
TX501982,Tank Tops,1,81.4,81.4,14-Mar-25,15-Mar-25,F,Target.com,5,California,Los Angeles County,1,11,Female
TX501983,Bikinis,2,35.3,70.6,14-Mar-25,18-Mar-25,M,App,5,California,Los Angeles County,4,11,Male
TX501984,Workout Tops,1,36.1,36.1,14-Mar-25,15-Mar-25,F,Partner App,4,California,Los Angeles County,1,11,Female
TX501985,Tank Tops,2,36.7,73.4,14-Mar-25,16-Mar-25,F,App,5,California,Los Angeles County,2,11,Female
TX501986,Bikinis,1,20.9,20.9,14-Mar-25,16-Mar-25,F,App,2,California,Los Angeles County,2,11,Female
TX501987,Casual Dresses,3,58.8,176.4,14-Mar-25,18-Mar-25,M,App,5,California,Orange County,4,11,Male
TX501988,Sneakers,3,97.6,292.8,15-Mar-25,17-Mar-25,,App,4,California,Sacramento County,2,11,Unknown
TX501989,Tank Tops,2,58.7,117.4,15-Mar-25,18-Mar-25,F,App,3,California,Sacramento County,3,11,Female
TX501990,Jeans,5,71.9,359.5,15-Mar-25,16-Mar-25,,App,3,California,Sacramento County,1,11,Unknown
TX501991,Tank Tops,2,62.4,124.8,15-Mar-25,17-Mar-25,,App,3,California,San Diego County,2,11,Unknown
TX501992,Jeans,16,53.8,860.8,15-Mar-25,16-Mar-25,F,Website,4,California,San Diego County,1,11,Female
TX501993,Sundresses,1,43.8,43.8,15-Mar-25,22-Mar-25,F,App,5,California,San Diego County,7,11,Female
TX501994,Sandals,3,53.6,160.8,15-Mar-25,16-Mar-25,M,Instagram,4,California,San Diego County,1,11,Male
TX501995,Casual Dresses,2,84.3,168.6,15-Mar-25,18-Mar-25,M,Partner App,3,California,San Diego County,3,11,Male
TX501996,Jeans,9,117.9,1061.1,15-Mar-25,16-Mar-25,F,Website,5,California,San Diego County,1,11,Female
TX501997,Graphic Tees,8,30,240,15-Mar-25,16-Mar-25,F,Website,4,California,San Joaquin County,1,11,Female
TX501998,Baseball Caps,3,37.3,111.9,15-Mar-25,16-Mar-25,M,Target.com,4,California,San Mateo County,1,11,Male
TX501999,Graphic Tees,9,25.1,225.9,15-Mar-25,17-Mar-25,M,Website,5,California,Santa Clara County,2,11,Male
TX502000,T-Shirts,11,36,396,15-Mar-25,25-Mar-25,M,Website,4,California,Sonoma County,10,11,Male
TX502001,Sunglasses,3,48.5,145.5,15-Mar-25,19-Mar-25,F,Website,4,California,Stanislaus County,4,11,Female
TX502002,Pajama Sets,6,21.1,126.6,15-Mar-25,16-Mar-25,M,Website,5,California,Alameda County,1,11,Male
TX502003,Crop Tops,14,43.2,604.8,15-Mar-25,16-Mar-25,O,App,3,California,Alameda County,1,11,Other
TX502004,Sundresses,2,21.1,42.2,15-Mar-25,16-Mar-25,,Instagram,3,California,Alameda County,1,11,Unknown
TX502005,Jeans,4,41.3,165.2,15-Mar-25,17-Mar-25,F,Instagram,5,California,Contra Costa County,2,11,Female
TX502006,T-Shirts,2,15.3,30.6,15-Mar-25,18-Mar-25,,Target.com,5,California,Contra Costa County,3,11,Unknown
TX502007,Tank Tops,1,54.6,54.6,15-Mar-25,17-Mar-25,M,Website,3,California,Fresno County,2,11,Male
TX502008,T-Shirts,1,15.9,15.9,15-Mar-25,16-Mar-25,M,App,3,California,Kern County,1,11,Male
TX502009,Sundresses,1,50.2,50.2,15-Mar-25,17-Mar-25,F,Instagram,5,California,Kings County,2,11,Female
TX502010,Maxi Dresses,4,85.1,340.4,15-Mar-25,16-Mar-25,F,Instagram,2,California,Kings County,1,11,Female
TX502011,Maxi Dresses,2,41.4,82.8,15-Mar-25,16-Mar-25,F,App,5,California,Los Angeles County,1,11,Female
TX502012,Graphic Tees,7,32.7,228.9,15-Mar-25,16-Mar-25,F,Target.com,3,California,Los Angeles County,1,11,Female
TX502013,Graphic Tees,2,41.6,83.2,15-Mar-25,17-Mar-25,M,Partner App,3,California,Los Angeles County,2,11,Male
TX502014,Sandals,4,64.8,259.2,15-Mar-25,16-Mar-25,,Target.com,4,California,Los Angeles County,1,11,Unknown
TX502015,Crop Tops,2,33.6,67.2,15-Mar-25,16-Mar-25,M,App,5,California,Los Angeles County,1,11,Male
TX502016,Jeans,3,100.7,302.1,15-Mar-25,16-Mar-25,,Website,4,California,Los Angeles County,1,11,Unknown
TX502017,Graphic Tees,2,49.3,98.6,16-Mar-25,18-Mar-25,F,Partner App,5,California,Los Angeles County,2,12,Female
TX502018,Sneakers,6,97,582,16-Mar-25,19-Mar-25,M,Target.com,5,California,Los Angeles County,3,12,Male
TX502019,Shorts,6,25.2,151.2,16-Mar-25,19-Mar-25,F,Partner App,5,California,Los Angeles County,3,12,Female
TX502020,Shorts,11,12.2,134.2,16-Mar-25,17-Mar-25,,App,3,California,Los Angeles County,1,12,Unknown
TX502021,T-Shirts,7,38.8,271.6,16-Mar-25,18-Mar-25,F,Website,3,California,Riverside County,2,12,Female
TX502022,Sneakers,4,53.2,212.8,16-Mar-25,17-Mar-25,M,App,5,California,San Diego County,1,12,Male
TX502023,Jeans,7,151,1057,16-Mar-25,17-Mar-25,O,Website,3,California,San Diego County,1,12,Other
TX502024,Tank Tops,2,37.1,74.2,16-Mar-25,17-Mar-25,F,Partner App,4,California,San Diego County,1,12,Female
TX502025,Sandals,2,38.9,77.8,16-Mar-25,17-Mar-25,M,Partner App,4,California,San Diego County,1,12,Male
TX502026,Bikinis,2,35.2,70.4,16-Mar-25,17-Mar-25,M,App,5,California,San Francisco,1,12,Male
TX502027,Shorts,2,22.3,44.6,16-Mar-25,18-Mar-25,F,Website,4,California,San Mateo County,2,12,Female
TX502028,Sundresses,1,43.3,43.3,16-Mar-25,19-Mar-25,F,App,5,California,Santa Clara County,3,12,Female
TX502029,Jeans,6,75.9,455.4,16-Mar-25,22-Mar-25,M,App,4,California,Santa Clara County,6,12,Male
TX502030,Jeans,3,78.7,236.1,16-Mar-25,20-Mar-25,F,Target.com,3,California,Santa Clara County,4,12,Female
TX502031,Tank Tops,1,66.3,66.3,16-Mar-25,20-Mar-25,F,App,5,California,Stanislaus County,4,12,Female
TX502032,T-Shirts,2,33.6,67.2,16-Mar-25,16-Mar-25,M,App,3,California,Stanislaus County,0,12,Male
TX502033,Sneakers,7,61.4,429.8,16-Mar-25,17-Mar-25,M,Partner App,4,California,Stanislaus County,1,12,Male
TX502034,T-Shirts,2,17.5,35,16-Mar-25,19-Mar-25,F,App,4,California,Alameda County,3,12,Female
TX502035,T-Shirts,2,32.5,65,16-Mar-25,19-Mar-25,F,Website,4,California,Alameda County,3,12,Female
TX502036,Graphic Tees,1,34.6,34.6,16-Mar-25,17-Mar-25,F,Partner App,4,California,Alameda County,1,12,Female
TX502037,Sneakers,1,75.9,75.9,16-Mar-25,16-Mar-25,M,Website,5,California,Alameda County,0,12,Male
TX502038,Tank Tops,3,42.1,126.3,16-Mar-25,19-Mar-25,M,Website,3,California,Alameda County,3,12,Male
TX502039,Hoodies & Sweatshirts,3,65.3,195.9,16-Mar-25,23-Mar-25,M,App,4,California,Contra Costa County,7,12,Male
TX502040,Crop Tops,1,20.6,20.6,16-Mar-25,19-Mar-25,M,Instagram,4,California,El Dorado County,3,12,Male
TX502041,T-Shirts,7,16.5,115.5,16-Mar-25,17-Mar-25,M,Website,3,California,Fresno County,1,12,Male
TX502042,Sunglasses,10,36.2,362,16-Mar-25,18-Mar-25,M,App,5,California,Fresno County,2,12,Male
TX502043,Jeans,1,53.2,53.2,16-Mar-25,17-Mar-25,F,App,3,California,Kern County,1,12,Female
TX502044,Sneakers,14,176,2464,16-Mar-25,17-Mar-25,F,App,3,California,Los Angeles County,1,12,Female
TX502045,Tank Tops,1,52.4,52.4,16-Mar-25,17-Mar-25,M,Website,4,California,Los Angeles County,1,12,Male
TX502046,Bikinis,3,48.2,144.6,16-Mar-25,17-Mar-25,F,Website,5,California,Los Angeles County,1,12,Female
TX502047,Crop Tops,1,51.6,51.6,16-Mar-25,20-Mar-25,F,Target.com,3,California,Los Angeles County,4,12,Female
TX502048,Shorts,4,33.7,134.8,17-Mar-25,18-Mar-25,M,App,4,California,Los Angeles County,1,12,Male
TX502049,Graphic Tees,10,36.3,363,17-Mar-25,19-Mar-25,F,Partner App,3,California,Los Angeles County,2,12,Female
TX502050,T-Shirts,1,23.4,23.4,17-Mar-25,22-Mar-25,F,Website,5,California,Los Angeles County,5,12,Female
TX502051,Crop Tops,8,56.6,452.8,17-Mar-25,19-Mar-25,F,Website,4,California,Los Angeles County,2,12,Female
TX502052,Crop Tops,2,26.8,53.6,17-Mar-25,18-Mar-25,M,App,4,California,Nevada County,1,12,Male
TX502053,Shorts,3,11.3,33.9,17-Mar-25,19-Mar-25,M,Target.com,4,California,Orange County,2,12,Male
TX502054,Jeans,3,60.1,180.3,17-Mar-25,20-Mar-25,F,App,4,California,San Bernardino County,3,12,Female
TX502055,Shorts,11,27.7,304.7,17-Mar-25,22-Mar-25,F,App,4,California,San Diego County,5,12,Female
TX502056,Crop Tops,1,71.4,71.4,17-Mar-25,20-Mar-25,M,App,5,California,San Diego County,3,12,Male
TX502057,Sneakers,2,66.7,133.4,17-Mar-25,18-Mar-25,F,App,5,California,San Diego County,1,12,Female
TX502058,Tote Bags,5,39.1,195.5,17-Mar-25,18-Mar-25,F,App,4,California,San Diego County,1,12,Female
TX502059,T-Shirts,4,24.9,99.6,17-Mar-25,22-Mar-25,M,Website,5,California,San Diego County,5,12,Male
TX502060,Sandals,5,29.2,146,17-Mar-25,18-Mar-25,M,App,5,California,San Francisco,1,12,Male
TX502061,Tote Bags,14,28.3,396.2,17-Mar-25,19-Mar-25,F,Website,4,California,Santa Clara County,2,12,Female
TX502062,Sundresses,3,37.8,113.4,17-Mar-25,18-Mar-25,F,App,3,California,Santa Clara County,1,12,Female
TX502063,Baseball Caps,7,28.1,196.7,17-Mar-25,23-Mar-25,F,Target.com,4,California,Santa Clara County,6,12,Female
TX502064,Tank Tops,3,59.7,179.1,17-Mar-25,19-Mar-25,F,Target.com,4,California,Santa Clara County,2,12,Female
TX502065,Sunglasses,1,71.9,71.9,17-Mar-25,18-Mar-25,M,Website,3,California,Santa Clara County,1,12,Male
TX502066,Tank Tops,2,56.9,113.8,17-Mar-25,18-Mar-25,M,Target.com,4,California,Ventura County,1,12,Male
TX502067,T-Shirts,2,15.8,31.6,17-Mar-25,20-Mar-25,F,Target.com,3,California,Contra Costa County,3,12,Female
TX502068,Maxi Dresses,4,61.7,246.8,17-Mar-25,19-Mar-25,F,Target.com,4,California,Kern County,2,12,Female
TX502069,Sneakers,10,105.2,1052,17-Mar-25,19-Mar-25,M,Website,2,California,Los Angeles County,2,12,Male
TX502070,Shorts,2,17,34,17-Mar-25,19-Mar-25,F,Target.com,4,California,Los Angeles County,2,12,Female
TX502071,Jeans,3,84.1,252.3,17-Mar-25,18-Mar-25,M,Target.com,4,California,Los Angeles County,1,12,Male
TX502072,Workout Tops,4,59.5,238,17-Mar-25,22-Mar-25,M,App,5,California,Los Angeles County,5,12,Male
TX502073,T-Shirts,2,57.5,115,17-Mar-25,19-Mar-25,M,Website,5,California,Los Angeles County,2,12,Male
TX502074,T-Shirts,1,34.3,34.3,17-Mar-25,18-Mar-25,F,Partner App,5,California,Los Angeles County,1,12,Female
TX502075,Sandals,2,27.8,55.6,18-Mar-25,20-Mar-25,F,App,4,California,Los Angeles County,2,12,Female
TX502076,Casual Dresses,2,85,170,18-Mar-25,18-Mar-25,M,Target.com,5,California,Los Angeles County,0,12,Male
TX502077,Jeans,2,95,190,18-Mar-25,20-Mar-25,F,App,4,California,Los Angeles County,2,12,Female
TX502078,Sunglasses,2,32,64,18-Mar-25,20-Mar-25,M,App,3,California,Los Angeles County,2,12,Male
TX502079,Sneakers,2,65.2,130.4,18-Mar-25,19-Mar-25,F,Website,4,California,Los Angeles County,1,12,Female
TX502080,Pajama Sets,4,22,88,18-Mar-25,19-Mar-25,M,Website,5,California,Los Angeles County,1,12,Male
TX502081,Crop Tops,3,69.4,208.2,18-Mar-25,21-Mar-25,M,Website,5,California,Los Angeles County,3,12,Male
TX502082,Bikinis,6,31.5,189,18-Mar-25,20-Mar-25,F,App,5,California,Los Angeles County,2,12,Female
TX502083,Jeans,1,45.8,45.8,18-Mar-25,22-Mar-25,O,App,4,California,Los Angeles County,4,12,Other
TX502084,Jewelry,4,12.8,51.2,18-Mar-25,25-Mar-25,F,Website,3,California,Placer County,7,12,Female
TX502085,Sandals,3,115.3,345.9,18-Mar-25,19-Mar-25,F,Target.com,5,California,Sacramento County,1,12,Female
TX502086,Sandals,2,85,170,18-Mar-25,20-Mar-25,F,Website,4,California,San Bernardino County,2,12,Female
TX502087,T-Shirts,3,56.6,169.8,18-Mar-25,19-Mar-25,F,Website,5,California,San Bernardino County,1,12,Female
TX502088,Crop Tops,27,46.3,1250.1,18-Mar-25,21-Mar-25,M,App,4,California,San Bernardino County,3,12,Male
TX502089,Baseball Caps,4,23,92,18-Mar-25,22-Mar-25,M,Instagram,5,California,San Bernardino County,4,12,Male
TX502090,T-Shirts,6,42.1,252.6,18-Mar-25,20-Mar-25,M,Partner App,4,California,San Diego County,2,12,Male
TX502091,Sandals,7,57.4,401.8,18-Mar-25,22-Mar-25,F,Website,2,California,San Diego County,4,12,Female
TX502092,Shorts,6,13.2,79.2,18-Mar-25,22-Mar-25,M,Target.com,4,California,San Diego County,4,12,Male
TX502093,Jeans,3,52.3,156.9,18-Mar-25,19-Mar-25,M,Website,4,California,San Diego County,1,12,Male
TX502094,T-Shirts,2,15.7,31.4,18-Mar-25,21-Mar-25,M,Website,5,California,San Diego County,3,12,Male
TX502095,Hoodies & Sweatshirts,3,35,105,18-Mar-25,21-Mar-25,F,Website,5,California,San Mateo County,3,12,Female
TX502096,Graphic Tees,3,26.6,79.8,18-Mar-25,18-Mar-25,M,Website,5,California,Santa Clara County,0,12,Male
TX502097,Graphic Tees,8,47.9,383.2,19-Mar-25,20-Mar-25,F,Instagram,5,California,Tulare County,1,12,Female
TX502098,Sandals,1,80.1,80.1,19-Mar-25,20-Mar-25,M,Target.com,4,California,Alameda County,1,12,Male
TX502099,Jeans,5,50.4,252,19-Mar-25,20-Mar-25,M,Website,5,California,Alameda County,1,12,Male
TX502100,Bikinis,7,43.3,303.1,19-Mar-25,20-Mar-25,M,Target.com,4,California,Alameda County,1,12,Male
TX502101,Bikinis,4,57.5,230,19-Mar-25,20-Mar-25,F,Website,5,California,Contra Costa County,1,12,Female
TX502102,Sundresses,13,24.8,322.4,19-Mar-25,20-Mar-25,M,App,4,California,Del Norte County,1,12,Male
TX502103,Sneakers,9,85.7,771.3,19-Mar-25,20-Mar-25,F,App,4,California,El Dorado County,1,12,Female
TX502104,Hoodies & Sweatshirts,1,47.1,47.1,19-Mar-25,21-Mar-25,F,App,4,California,Fresno County,2,12,Female
TX502105,Sandals,10,83.2,832,19-Mar-25,23-Mar-25,F,App,4,California,Imperial County,4,12,Female
TX502106,Sneakers,3,157,471,19-Mar-25,21-Mar-25,F,App,5,California,Kern County,2,12,Female
TX502107,Sunglasses,4,33.7,134.8,19-Mar-25,20-Mar-25,M,Target.com,5,California,Kern County,1,12,Male
TX502108,Sneakers,3,60.8,182.4,19-Mar-25,23-Mar-25,F,Website,3,California,Los Angeles County,4,12,Female
TX502109,Hoodies & Sweatshirts,1,57.6,57.6,19-Mar-25,20-Mar-25,M,Website,2,California,Los Angeles County,1,12,Male
TX502110,Bikinis,1,32,32,19-Mar-25,21-Mar-25,M,App,4,California,Los Angeles County,2,12,Male
TX502111,Bikinis,4,23.5,94,19-Mar-25,20-Mar-25,F,App,5,California,Los Angeles County,1,12,Female
TX502112,Casual Dresses,3,44.8,134.4,19-Mar-25,20-Mar-25,O,Partner App,4,California,Los Angeles County,1,12,Other
TX502113,Shorts,8,11.7,93.6,19-Mar-25,20-Mar-25,M,Target.com,5,California,Los Angeles County,1,12,Male
TX502114,Hoodies & Sweatshirts,2,38.8,77.6,19-Mar-25,22-Mar-25,F,Target.com,4,California,Los Angeles County,3,12,Female
TX502115,Sandals,14,86.9,1216.6,19-Mar-25,24-Mar-25,F,Website,4,California,Los Angeles County,5,12,Female
